Key1;Key2;ISIN;Country;Industry;Corridor_per_TA;Funded_Status;FVDBO;FVPA;Duration;ROA;TDR;CR;Cap_Turn;MV_common_shares;FS_DUM;Size
CHF_2011;CH0010532478_2011;CH0010532478;CH;Healthcare;0;-25,69726354;206,0703427;180,3730791;0,763065932;-0,053555938;0,447140967;3,762339346;0,725497954;4205,1419;1;3,351238203
GBP_2011;GB00B1WY2338_2011;GB00B1WY2338;GB;Industrial Goods & Services;0;-236,0663564;4141,783029;3905,716673;0,020145495;0,10581748;0,619547836;2,106055802;0,366280673;3591,8033;1;3,636355365
EUR_2011;IT0003856405_2011;IT0003856405;IT;Industrial Goods & Services;0;-223;1798;1575;0,224299065;-0,076651522;0,849508057;0,982538036;0,557284346;1652,3539;1;4,485622067
USD_2011;GB0000456144_2011;GB0000456144;GB;Basic Resources;0;-47,25868726;47,25868726;0;0,715328467;0,105645354;0,3329973;4,855373998;0,408707241;11978,1588;1;3,95610907
EUR_2011;FI0009005987_2011;FI0009005987;FI;Basic Resources;-0,019429463;-548;1132;584;0,157894737;0,029696536;0,514133472;1,52507716;0,256871792;4467,4981;1;4,1872104
CHF_2011;CH0002497458_2011;CH0002497458;CH;Industrial Goods & Services;0;-137,2339551;681,2392144;544,0052593;0,346153846;0,112184874;0,570378151;2,382271468;0,542016807;12163,8321;1;3,592352062
EUR_2011;DE0006599905_2011;DE0006599905;DE;Healthcare;0;-1119,6;2489,9;1370,3;0,449752883;0,027915787;0,525616973;1,466507725;0,289203033;16745,4673;1;4,344787086
EUR_2011;ES0173093115_2011;ES0173093115;ES;Utilities;0;0;0;0;0;0,052518306;0,793103444;0,21994552;0,049355899;4472,7025;0;3,942775555
EUR_2011;DE0006231004_2011;DE0006231004;DE;Technology;0;-168;506;338;0,388888889;0,126681423;0,428741699;1,980548628;0,676145071;6320,4918;1;3,768860001
CHF_2011;CH0010645932_2011;CH0010645932;CH;Chemicals;-0,077873734;-367,326814;1508,751746;1141,424932;0,37254902;0,037522335;0,479600953;2,071308725;0,367629541;8264,0717;1;3,741855796
USD_2011;NL0000226223_2011;NL0000226223;NL;Technology;-0,011658674;-305,7915058;597,6833977;291,8918919;0,507462687;0,053745659;0,338845709;2,172051382;0,461385811;4836,5;1;3,970300196
EUR_2011;IT0001063210_2011;IT0001063210;IT;Media;0;-92,4;92,4;0;0,105263158;0,029303743;0,570771795;0,532589331;0,206350447;2525,4645;1;3,88525942
NOK_2011;NO0005052605_2011;NO0005052605;NO;Basic Resources;-0,006570907;-1017,795977;2637,97677;1620,180793;0,319227231;0,050583159;0,357484497;1,79982089;0,288071277;57394,0126;1;4,232206636
EUR_2011;FR0010613471_2011;FR0010613471;FR;Utilities;0;-382;771,7;389,7;0,397798742;0,011066056;0,747778279;0,873324908;0,309350096;4528,0081;1;4,431823551
EUR_2011;FR0000130403_2011;FR0000130403;FR;Personal & Household Goods;-0,002460601;-402;972;570;0,633333333;0,024977054;0,512918156;1,33375585;0,267131447;16648,011;1;4,709329333
GBP_2011;JE00BFNWV485_2011;JE00BFNWV485;JE;Industrial Goods & Services;0;-429,6455424;1490,63134;1060,985798;0,32967033;0,034399594;0,571464839;1,687107499;0,579715664;6076,2468;1;3,973223786
SEK_2011;SE0000103814_2011;SE0000103814;SE;Personal & Household Goods;-0,04398827;-251,3750574;2320,178337;2068,80328;0,186265287;0,027021366;0,729733976;1,146500546;0,563809175;34047,0631;1;3,932301728
EUR_2011;FR0000121220_2011;FR0000121220;FR;Travel & Leisure;0;-159;765;606;0,406779661;0,039530195;0,775177491;0,940488301;0,486195109;8716,1124;1;4,05724758
CHF_2011;CH0012549785_2011;CH0012549785;CH;Healthcare;0;-10,90311447;173,6864163;162,7833018;0,783157081;0,107887716;0,354723369;1,796453037;0,335834789;6535,0395;1;3,274049631
EUR_2011;FR0000121501_2011;FR0000121501;FR;Automobiles & Parts;0;0;0;0;0;0,008522851;0,789914627;1,033830822;0,628531258;2834,3357;0;4,83879244
EUR_2011;NL0000379121_2011;NL0000379121;NL;Industrial Goods & Services;-0,000784616;-24,6;81;56,4;0,766917293;0,022072159;0,627114284;1,284493508;0,450485562;3907,8943;1;3,890672468
EUR_2011;IT0003242622_2011;IT0003242622;IT;Utilities;0;0;0;0;0;0,03468199;0,783158741;1,259302765;0,236609993;5234,0192;0;4,10334867
EUR_2011;ES0116870314_2011;ES0116870314;ES;Utilities;0,00019354;-700;1595;895;0,04494382;0,028493398;0,689454217;1,269803169;0,227517096;13154,531;1;4,667471632
GBP_2011;GB00B70FPS60_2011;GB00B70FPS60;GB;Chemicals;-5,74054E-17;-156,1045471;1512,591001;1356,486454;0,318359375;0,0967653;0,530784782;1,736474325;0,502389267;5027,7;1;3,590637786
GBP_2011;GB00B39J2M42_2011;GB00B39J2M42;GB;Utilities;0;-232,7246688;2282,969328;2050,244659;0,1203125;0,031552817;0,824081828;1,092081311;0,071768952;4131,7153;1;4,078143381
SEK_2011;SE0000310336_2011;SE0000310336;SE;Personal & Household Goods;0;-57,69079972;260,2247141;202,5339143;0,27972028;0,174950024;1,110222651;1,180313958;0,383538981;52035,9;1;3,210876941
EUR_2011;NL0000288967_2011;NL0000288967;NL;Real Estate;1,25509E-19;-1,8;8,2;6,4;0;0,027407928;0,465620761;1,497942387;0,004572175;3101,4727;1;3,900978534
GBP_2011;GB00B01FLG62_2011;GB00B01FLG62;GB;Industrial Goods & Services;0;-341,3295143;2178,064208;1836,734694;0,090909091;0,032235085;0,725022262;1,505112474;0,393232413;3834,1982;1;3,82615757
USD_2011;NL0000240000_2011;NL0000240000;NL;Healthcare;0;0;0;0;0;0,025566139;0,319092239;1,553869247;0,199239016;2724,8;0;3,462508191
CHF_2011;CH0025238863_2011;CH0025238863;CH;Industrial Goods & Services;0;-214,4794149;311,4471197;96,96770482;0,4;0,097866797;0,608369972;1,241094148;0,6354014;12660;1;3,702984206
USD_2011;GB00B09LSH68_2011;GB00B09LSH68;GB;Telecommunications;0;-5,328185328;60,23166023;54,9034749;0,393939394;0,073127805;0,682878179;0,48846114;0,138452964;1812,4765;1;3,420369972
EUR_2011;FR0000073272_2011;FR0000073272;FR;Industrial Goods & Services;-0,007149068;-550;908;358;0,449275362;0,023089557;0,752584291;0,970430108;0,523137861;9677,1719;1;4,316012304
EUR_2011;BE0003810273_2011;BE0003810273;BE;Telecommunications;-0,005293551;-42;273;231;0,720930233;0,090952839;0,602622714;0,92699115;0,252045236;8193,728;1;3,919705535
EUR_2011;FR0000125585_2011;FR0000125585;FR;Retail;0;-167;216;49;0,708333333;0,018440145;0,684871692;0,882135985;0,369541851;7194,0475;1;4,47380801
EUR_2011;FR0000130577_2011;FR0000130577;FR;Media;0;-201;508;307;0,34375;0,036474164;0,761033435;0,921707152;0,578966565;6872,906;1;4,216165902
EUR_2011;ES0118900010_2011;ES0118900010;ES;Construction & Materials;0;-107;670;563;0,23255814;0,018500784;0,726275466;0,97812444;0,237462998;6839,9835;1;4,361198808
EUR_2011;FR0000121329_2011;FR0000121329;FR;Industrial Goods & Services;-0,028241323;-1559,8;4786,8;3227;0,241549296;0,024284121;0,804042609;0,925698553;0,631757254;4936,8155;1;4,323777887
EUR_2011;FR0000130213_2011;FR0000130213;FR;Media;0;-101;335;234;0,409090909;-0,079189068;0,661290323;1,006556442;0,395497312;2675,1193;1;3,950754182
GBP_2011;GB0006731235_2011;GB0006731235;GB;Food & Beverages;0;-42,96455424;3370,330588;3327,366034;0,215469613;0,053028818;0,394726524;1,24429583;0,310037248;8763,8333;1;4,085493129
GBP_2011;GB0004065016_2011;GB0004065016;GB;Real Estate;-6,39396E-05;-37,11660103;98,10239885;60,98579783;0,272727273;0,053661344;0,384836714;0,996732026;0,009750795;2561,0948;1;3,873097608
SEK_2011;SE0000695876_2011;SE0000695876;SE;Industrial Goods & Services;-0,030171289;-173,2964411;437,3298682;264,0334271;0,201877934;0,093412167;0,561081645;1,442029644;0,459612208;54697,1014;1;3,587156188
EUR_2011;IT0003826473_2011;IT0003826473;IT;Food & Beverages;0;0;0;0;0;0,046728193;0,226807775;3,690660403;0,556509239;2333,9239;0;3,681250285
DKK_2011;DK0060336014_2011;DK0060336014;DK;Healthcare;0;0;0;0;0;0,131917353;0,362519867;2,03182011;0,345976015;57622,5023;0;3,269999657
EUR_2011;GRS419003009_2011;GRS419003009;GR;Travel & Leisure;0;-20,7;20,7;0;0,5;0,357307255;0,408643855;1,502949246;0,189383655;2178,77;1;3,177302697
GBP_2011;GB0008021650_2011;GB0008021650;GB;Technology;0;-13,96348013;35,20706528;21,24358515;0,625;0,068895126;0,377465097;0,883800661;0,263113768;4441,5;1;3,515081113
GBP_2011;GB00B07KD360_2011;GB00B07KD360;GB;Industrial Goods & Services;3,11164E-17;-84,97434061;715,9565581;630,9822174;0,117647059;0,082285965;0,553711408;1,313351135;0,430786074;1978,1083;1;3,435408826
USD_2011;GB00B0HZPV38_2011;GB00B0HZPV38;GB;Basic Resources;0;-162,9343629;162,9343629;0;0,125;0,079277129;0,247123007;2,698641087;0,287784503;4911,7862;1;3,957065266
USD_2011;GB0031192486_2011;GB0031192486;GB;Basic Resources;0;0;0;0;0;0,056149733;0,312834225;1,657681941;0,126491156;1986,0425;0;3,574545186
EUR_2011;AT0000720008_2011;AT0000720008;AT;Telecommunications;0;-5,42;5,42;0;0;-0,033827175;0,881442578;0,726133055;0,23513117;3866,2;1;3,872086547
EUR_2011;FI0009007835_2011;FI0009007835;FI;Industrial Goods & Services;0;-237;559;322;0,305555556;0,053792687;0,67724388;1,296879643;0,65941372;4307,4787;1;3,820726763
GBP_2011;GB00B1YW4409_2011;GB00B1YW4409;GB;Financial Services;0,018913043;99,05716673;700,5609261;799,6180929;0,157894737;-0,170217391;0,428913043;0,010887772;0,002826087;1757,356;0;3,739565641
USD_2011;GB00B0H2K534_2011;GB00B0H2K534;GB;Oil & Gas;0;0;0;0;0;0,110261894;0,772326488;1,032352462;0,763727726;4983,2905;0;3,577235855
EUR_2011;AT0000937503_2011;AT0000937503;AT;Basic Resources;4,50706E-18;-307,8;762,9;455,1;0,221709007;0,026443347;0,616535476;1,258597996;0,460741693;5863,3;1;4,100787233
GBP_2011;GB0000282623_2011;GB0000282623;GB;Oil & Gas;0;-58,47953216;1931,018021;1872,538489;0,204081633;0,094501018;0,440325866;1,695652174;0,571894094;3014,9882;1;3,466859306
EUR_2011;NL0000008977_2011;NL0000008977;NL;Food & Beverages;0;-1040;6900;5860;0,172749392;0,026431231;0,627972131;0,764409807;0,173554024;9107,5252;1;4,433401767
GBP_2011;GB0031743007_2011;GB0031743007;GB;Personal & Household Goods;0;0;0;0;0;0,163665715;0,446541661;1,717158177;0,636284614;5197,916;0;3,283795504
EUR_2011;CH0037851646_2011;CH0037851646;CH;Healthcare;-0,013170114;-16,4;47,4;31;0,821428571;0,06716927;0,52468721;1,539380696;0,452015196;1057,6;1;2,772505069
GBP_2011;GB0007973794_2011;GB0007973794;GB;Industrial Goods & Services;1,78635E-17;-346,4613916;2431,674424;2085,213033;0,326657459;0,055026555;0,68454794;1,063489073;0,354797147;2358,5955;1;3,579521633
GBP_2011;GB00B1FH8J72_2011;GB00B1FH8J72;GB;Utilities;1,47356E-17;-348,6096193;2107,053348;1758,443728;0,18744839;0,02226802;0,872794909;1,522780904;0,108734819;4116,8;1;3,964149369
GBP_2011;GB00B5ZN1N88_2011;GB00B5ZN1N88;GB;Real Estate;3,42021E-18;-12,88936627;226,2799857;213,3906194;0,077669903;-0,005853245;0,507537979;2,136792453;0,008722106;1546,3976;1;3,79228467
USD_2011;GB00B29BCK10_2011;GB00B29BCK10;GB;Basic Resources;0;-40,92664093;40,92664093;0;0,25;0,127223511;0,27584429;1,899809765;0,193091003;8183,6513;1;4,078510003
GBP_2011;GB00BK1PTB77_2011;GB00BK1PTB77;GB;Industrial Goods & Services;4,00893E-18;-6,56402912;77,09750567;70,53347655;0,361702128;0,146750169;0,502764613;1,217211419;0,331979237;5378,528;1;3,325369551
GBP_2011;GB00B19NKB76_2011;GB00B19NKB76;GB;Retail;0;-8,950948801;902,613677;893,6627282;0,287878788;0,018160954;0,345058125;1,726538346;0,431871476;678,4131;1;3,679800532
EUR_2011;FI0009005961_2011;FI0009005961;FI;Basic Resources;-8,71158E-19;-329,5;1103;773,5;0,174774775;0,026132578;0,541522105;1,654511521;0,354624551;3724,3125;1;4,113913285
GBP_2011;GB00B1KJJ408_2011;GB00B1KJJ408;GB;Travel & Leisure;0;-714,5244063;2314,954052;1600,429646;0;0,090304054;0,566486486;0,403041825;0,050135135;2772,4826;1;3,548099521
SEK_2011;SE0000308280_2011;SE0000308280;SE;Automobiles & Parts;0;-556,4081596;702,035421;145,6272614;0,397590361;0,086196013;0,684271195;1,203188594;0,457052942;80180;1;4,087955251
EUR_2011;ES0130960018_2011;ES0130960018;ES;Utilities;0;0;0;0;0;0,047249468;0,75877935;1,008634089;0,258483201;3411,5131;0;3,887470954
USD_2011;GB0033277061_2011;GB0033277061;GB;Basic Resources;0;-45,63706564;82,54826255;36,91119691;0,460674157;0,001301854;0,598746041;1,296420856;0,229940459;3013,6167;1;4,549869225
EUR_2011;BE0003739530_2011;BE0003739530;BE;Healthcare;0;-216;688;472;0,408163265;0,025604707;0,474504249;1,058312655;0,185879277;5961,199;1;3,962748053
EUR_2011;IE0004906560_2011;IE0004906560;IE;Food & Beverages;6,53822E-18;-276,8;1041;764,2;0,233785822;0,068967495;0,647170172;1,29470305;0,308451243;4964,8263;1;3,718501689
EUR_2011;NL0000352565_2011;NL0000352565;NL;Oil & Gas;3,68005E-18;-86,2;329,4;243,2;0,342465753;0,074475702;0,56646567;1,728932213;0,38328385;3654,1386;1;3,586766723
EUR_2011;IT0001479374_2011;IT0001479374;IT;Personal & Household Goods;0;-128,2;483,8;355,6;0,474074074;0,052329343;0,580627652;1,266688357;0,28915362;10136,3764;1;3,936722596
EUR_2011;DE0008232125_2011;DE0008232125;DE;Travel & Leisure;0;-4755;12941;8186;0,437636761;-0,000462946;0,713542965;0,966370234;0,336668922;4206,157;1;4,44841257
DKK_2011;DK0060079531_2011;DK0060079531;DK;Industrial Goods & Services;0;-131,1612139;299,7201894;168,5589755;0,257142857;0,063341251;0,766473124;0,947780955;0,393595496;19570;1;3,485476668
EUR_2011;BE0003884047_2011;BE0003884047;BE;Chemicals;3,04977E-18;-193,7;319,5;125,8;0,526666667;0,087513062;0,536322701;1,434204926;0,61797741;3824,4001;1;3,569743663
DKK_2011;DK0010234467_2011;DK0010234467;DK;Construction & Materials;0;-29,19177787;105,4670684;76,27529057;0,352941176;0,055364135;0,651252937;1,125572519;0,577329679;17955,0003;1;3,536021705
EUR_2011;DE0006602006_2011;DE0006602006;DE;Industrial Goods & Services;-1,81909E-18;-501,5;610;108,5;0,242744063;0,050110751;0,652447917;1,150548314;0,442151785;4016,2005;1;3,794155471
EUR_2011;DE0006202005_2011;DE0006202005;DE;Basic Resources;0;-1893,2;1901;7,8;0,188968335;0,026477273;0,545488636;2,917065118;0,582352273;2321,5472;1;3,944482672
CHF_2011;CH0024638196_2011;CH0024638196;CH;Industrial Goods & Services;0;-333,6346454;1881,830882;1548,196236;0,398496241;0,076661434;0,631475667;1,52406577;0,66692831;13148,7068;1;3,798065787
SEK_2011;SE0000202624_2011;SE0000202624;SE;Healthcare;0;-186,8509785;293,1588793;106,3079008;0,205714286;0,060985314;0,647061661;1,69620085;0,307916757;41285,6016;1;3,667022893
EUR_2011;FR0010533075_2011;FR0010533075;FR;Industrial Goods & Services;-0,004987739;-41,8;229,7;187,9;0,341176471;0,001561717;0,667434732;2,235935706;0,059361024;2883,8163;1;3,858398767
USD_2011;GB00BN33FD40_2011;GB00BN33FD40;GB;Travel & Leisure;0;-80,30888031;608,4942085;528,1853282;0,152173913;0,154986523;0,813005391;0,62826087;0,194743935;3361,6415;1;3,360194128
GBP_2011;GB0000595859_2011;GB0000595859;GB;Technology;0;0;0;0;0;0,086661692;0,183557344;2,25905806;0,389362897;7999,0416;0;3,190681001
EUR_2011;DE0005909006_2011;DE0005909006;DE;Industrial Goods & Services;0;-301,6;554,1;252,5;0,298550725;0,02851184;0,767747034;0,970910235;0,599681331;3032,0677;1;3,887594797
GBP_2011;GB00B0744B38_2011;GB00B0744B38;GB;Industrial Goods & Services;7,25934E-18;-88,7934121;413,7725266;324,9791145;0,251141553;0,045159408;0,705734296;1,349573079;0,490078062;2922,7549;1;3,514780218
SEK_2011;SE0000869646_2011;SE0000869646;SE;Basic Resources;-0,014834508;-127,5918852;284,1972017;156,6053165;0,260606061;0,090043865;0,440861359;1,629950853;0,299774026;27487,8756;1;3,624660396
EUR_2011;DE0006070006_2011;DE0006070006;DE;Construction & Materials;-5,0605E-18;-172,9;943,2;770,3;0,211214953;-0,010147274;0,739785573;1,246969811;0,669927985;3441,515;1;4,198548912
EUR_2011;FR0000031122_2011;FR0000031122;FR;Travel & Leisure;0,10601457;696;14085;14781;0,361567636;-0,0161804;0,776915474;0,70055756;0,2345792;1192,7713;0;4,436433003
CHF_2011;CH0013841017_2011;CH0013841017;CH;Healthcare;-0,045156695;-322,9517627;1967,293944;1644,342181;0,423913043;0,021937322;0,664387464;1,991578947;0,26951567;2937,0656;1;3,761082221
GBP_2011;GB00B082RF11_2011;GB00B082RF11;GB;Industrial Goods & Services;0;149,6598639;1371,285356;1520,94522;0,022608696;-0,0387459;1,057924287;0,819462048;0,323475457;1136,9917;0;3,331814831
CHF_2011;CH0000587979_2011;CH0000587979;CH;Construction & Materials;-0,035374896;-175,1171008;588,2981346;413,1810338;0,574736842;0,05568609;0,519867377;2,500487329;0,535818713;4496,1169;1;3,497989238
EUR_2011;FR0000130650_2011;FR0000130650;FR;Technology;-0,003895605;-52,3;106,2;53,9;0,557692308;0,082229673;0,4075101;1,807042916;0,584827786;7618,6596;1;3,546145695
EUR_2011;ES0125220311_2011;ES0125220311;ES;Construction & Materials;0;0;0;0;0;0,00994065;0,722304254;1,069397763;0,310255898;4240,6917;0;4,308069869
EUR_2011;ES0143416115_2011;ES0143416115;ES;Oil & Gas;0;0;0;0;0;0,009076172;0,699527067;1,60723244;0,74902676;793,8009;0;3,750620155
EUR_2011;FI0009003727_2011;FI0009003727;FI;Industrial Goods & Services;-0,009130435;-49;318;269;0,545454545;0,061521739;0,637608696;1,393729829;0,657173913;4402,4214;1;3,662757832
GBP_2011;GB0003452173_2011;GB0003452173;GB;Travel & Leisure;0;-388,5905239;4313,760592;3925,170068;0,348551012;0,036931765;0,834164706;0,829186731;0,233374118;1628,4918;1;3,802106753
EUR_2011;GRS260333000_2011;GRS260333000;GR;Telecommunications;0;-285,1;285,1;0;0,479166667;0,013167013;0,806696807;0,920850656;0,253396253;1411,6331;1;3,958606881
EUR_2011;FR0000120164_2011;FR0000120164;FR;Oil & Gas;0;-40,07722008;89,11196911;49,03474903;0,466666667;-0,003419788;0,458881549;1,818851088;0,293489804;2753,256;1;3,74475442
GBP_2011;GB0008754136_2011;GB0008754136;GB;Food & Beverages;0;-50,12531328;1534,789354;1484,664041;0,101265823;0,104955265;0,635925671;2,010130246;0,4779766;3286,9031;1;3,54010342
GBP_2011;GB0031638363_2011;GB0031638363;GB;Industrial Goods & Services;2,04579E-18;-13,48609619;128,8936627;115,4075665;0,338028169;0,079926293;0,685304618;1,610520991;0,366693539;3259,2297;1;3,316507606
EUR_2011;FI0009007884_2011;FI0009007884;FI;Telecommunications;-0,001350405;-2,5;45,1;42,6;0,052631579;0,100780234;0,579723917;0,815160113;0,201160348;2688,2704;1;3,300899688
GBP_2011;GB00B1VYCH82_2011;GB00B1VYCH82;GB;Travel & Leisure;0;-123,1650555;1010,263755;887,0986991;0,187617261;-0,077834913;0,823133726;0,434985993;0,246031271;129,0611;1;3,902220944
EUR_2011;DE0005470405_2011;DE0005470405;DE;Chemicals;0,013666764;-378;1534;1156;0,198198198;0,073567898;0,698458854;1,622307324;0,492730445;3328,1079;1;3,837462171
SEK_2011;SE0000163594_2011;SE0000163594;SE;Industrial Goods & Services;0;-162,8224804;394,9971435;232,1746631;0,378366446;0,047337617;0,748939083;1,006579379;0,418083041;21684,498;1;3,613567602
GBP_2011;GB00B18V8630_2011;GB00B18V8630;GB;Utilities;0;-102,3988543;644,4683136;542,0694594;0,389010989;0,04036809;0,807502283;1,019405881;0,159903529;2574,469;1;3,707306875
EUR_2011;DE000WCH8881_2011;DE000WCH8881;DE;Chemicals;-0,049991983;-826,7;2248,9;1422,2;0,356950067;0,05653359;0,578371012;1,998573085;0,359307359;3241,2841;1;3,794975744
EUR_2011;FI0009005318_2011;FI0009005318;FI;Automobiles & Parts;0;0;0;0;0;0,164667626;0,367663522;2,687848384;0,642624873;3223,6691;0;3,273209683
EUR_2011;NL0000400653_2011;NL0000400653;NL;Technology;0;-53,8;95,5;41,7;0,522727273;0,066638503;0,289405144;2,004791716;0,441963657;3307,6339;1;3,384092185
EUR_2011;CH0043238366_2011;CH0043238366;CH;Food & Beverages;-4,55167E-18;-12,1;145,3;133,2;0,360465116;0,041915742;0,567057854;1,125530402;0,238932953;4168,1981;1;3,705302529
GBP_2011;GB0030646508_2011;GB0030646508;GB;Automobiles & Parts;0;-1035,923141;4249,910491;3213,987349;0,182692308;0,054845685;0,680754865;1,078857143;0,371142127;2842,2478;1;3,783269547
USD_2011;NL0000360618_2011;NL0000360618;NL;Oil & Gas;-0,001190913;-6,718146718;58,14671815;51,42857143;0,452380952;-0,089348119;0,744987629;0,860453488;0,326286219;2729,3312;1;3,611190912
EUR_2011;DE0007042301_2011;DE0007042301;DE;Healthcare;0;-8,9;8,9;0;0,727272727;0,04916566;0,496527691;1,746024886;0,292640142;2034,775;1;3,501779976
USD_2011;CH0025751329_2011;CH0025751329;CH;Technology;1,55486E-18;-23,32046332;58,76447876;35,44401544;0,721311475;0,038490833;0,380422991;2,182360888;0,573412034;1527;1;3,156423782
SEK_2011;SE0001662230_2011;SE0001662230;SE;Personal & Household Goods;-0,020135381;-150,1081002;350,9617;200,8535998;0,348258706;0,034017112;0,574339415;2,168044937;0,477442188;18269,334;1;3,51323709
EUR_2011;ES0130670112_2011;ES0130670112;ES;Utilities;0;-977;2157;1180;0,165680473;0,037669658;0,57972446;1,508877462;0,264845626;16781,2208;1;4,768793443
EUR_2011;AT0000746409_2011;AT0000746409;AT;Utilities;0;-225,2;373;147,8;0,053475936;0,029733939;0,58434344;1,493255965;0,13141203;7309,6;1;4,074059422
GBP_2011;GB0005758098_2011;GB0005758098;GB;Industrial Goods & Services;0;-381,7878028;1079,842463;698,0546605;0,233716475;0,046386192;0,550111638;1,481591828;0,174656933;2747,2564;1;3,677355999
GBP_2011;GB0000961622_2011;GB0000961622;GB;Construction & Materials;0;-328,201456;3478,935434;3150,733978;0,262626263;0,031531532;0,781185031;0,810055866;0,477304227;1818,2544;1;3,838134132
USD_2011;IE0003072950_2011;IE0003072950;IE;Healthcare;-0,022351465;-9,420849421;76,98841699;67,56756757;0,425;0,319591744;0,542821302;1,874773797;0,29535865;6315,8958;1;3,131710297
EUR_2011;FR0010307819_2011;FR0010307819;FR;Industrial Goods & Services;0;-164,7;286,1;121,4;0,307189542;0,07191045;0,55687777;1,394363992;0,267643303;6545,1146;1;3,823180688
EUR_2011;NL0009432491_2011;NL0009432491;NL;Industrial Goods & Services;-0,025328994;47,2;779,4;826,6;0,229287091;0,092542805;0,566577048;0,732702653;0,093155983;5218,8803;0;3,627386342
CHF_2011;CH0008038389_2011;CH0008038389;CH;Real Estate;-0,000336729;3,040512778;259,1009943;262,1415071;0,385245902;0,041226302;0,600140799;0,689859363;0,010172464;3422,2;0;3,849862695
EUR_2011;SE0000103699_2011;SE0000103699;SE;Industrial Goods & Services;-0,007391882;-76,9;490,8;413,9;0,594339623;0,055242622;0,52733125;1,108483594;0,210528286;36429,3163;1;3,727842068
CHF_2011;CH0012142631_2011;CH0012142631;CH;Chemicals;-0,03700033;-522,6394938;1791,437259;1268,797765;0,352;0,024997247;0,666776787;1,238654395;0,42979848;2741,6127;1;3,872878785
EUR_2011;FR0006174348_2011;FR0006174348;FR;Industrial Goods & Services;2,0432E-18;-44,6;89,8;45,2;0,526315789;0,085576259;0,688233264;1,127009646;0,362836439;6154,5922;1;3,541279627
GBP_2011;GB0007739609_2011;GB0007739609;GB;Industrial Goods & Services;1,69532E-17;-54,54111469;1031,50734;976,9662251;0,137065637;0,05067761;0,497089139;1,10302795;0,338972132;1939,4942;1;3,699146195
GBP_2011;GB0033986497_2011;GB0033986497;GB;Media;0;-465,4493376;3623,344074;3157,894737;0,046052632;0,084560082;0,723040055;1,965517241;0,507360493;2650,442;1;3,542339367
EUR_2011;DE000A0D9PT0_2011;DE000A0D9PT0;DE;Industrial Goods & Services;0;-531;558;27;0,305882353;0,042315305;0,757636548;0,99175633;0,495559835;2570,8799;1;3,572709002
CHF_2011;CH0010570759_2011;CH0010570759;CH;Food & Beverages;-0,009022258;589,941655;370,4495028;960,3911579;0,451476793;0,097972973;0,356478537;2,407353157;0,653219396;5599;0;3,315455746
EUR_2011;ES0118594417_2011;ES0118594417;ES;Technology;0;0;0;0;0;0,051349346;0,697235773;1,246252969;0,647034843;1614,5715;0;3,547141256
EUR_2011;IT0001233417_2011;IT0001233417;IT;Utilities;0;0;0;0;0;-0,038691847;0,669000461;1,222891566;0,280515891;2276,0556;0;4,035629828
GBP_2011;GB0002405495_2011;GB0002405495;GB;Financial Services;0,000568968;66,47571309;845,0889128;911,5646259;0,077348066;0,022744296;0,86304448;0,023197454;0,005459207;3570,5944;0;4,219347438
EUR_2011;FR0000120560_2011;FR0000120560;FR;Technology;0;0;0;0;0;0,06874021;0,6881629;0,671035979;0,332199597;1717,954;0;3,349180359
SEK_2011;SE0000111940_2011;SE0000111940;SE;Financial Services;0,004483743;-25,87684415;61,94759659;36,07075244;0,661538462;0,013050448;0,632909173;0,271860618;0,020715395;26364,8111;1;3,650511621
EUR_2011;ES0184933812_2011;ES0184933812;ES;Industrial Goods & Services;0,020036746;-1,6;45,5;43,9;0,489361702;0,34707222;0,564674859;1,088144433;0,545702565;3889,1009;1;2,747390831
EUR_2011;DE0007030009_2011;DE0007030009;DE;Automobiles & Parts;0;-732;1778;1046;0,289156627;0,044081126;0,680049669;1,481203008;0,530008278;1355,6718;1;3,684126926
EUR_2011;FR0010340141_2011;FR0010340141;FR;Industrial Goods & Services;0,002100698;-298,6;300,2;1,6;0,470817121;0,039282262;0,59347146;1,205020971;0,223696325;5244,9119;1;3,947149328
CHF_2011;CH0102659627_2011;CH0102659627;CH;Financial Services;-0,023622047;-48,73038047;251,5408004;202,8104199;0,553191489;-0,039163953;0,134476646;0,017126149;0,005070701;1762;1;3,299582197
EUR_2011;ES0122060314_2011;ES0122060314;ES;Construction & Materials;-0,002374433;-132;228,5;96,5;0,596226415;0,004822281;0,870143923;0,948003608;0,506667634;2551,1582;1;4,351167342
GBP_2011;GB0009465807_2011;GB0009465807;GB;Industrial Goods & Services;2,49989E-17;-101,0860485;824,5614035;723,4753551;0,036414566;0,105161313;0,606621398;1,430689959;0,400520705;4294,4613;1;3,530477725
EUR_2011;SE0001174889_2011;SE0001174889;SE;Healthcare;0;0;0;0;0;0,120218711;0,730181135;2,081573347;0,683245014;12387,4959;0;2,919245499
GBP_2011;GB00B1VNSX38_2011;GB00B1VNSX38;GB;Utilities;0;-44,15801408;217,6870748;173,5290607;0,377622378;0,23116728;0,351477759;1,845795481;0,394268086;1988,5017;1;3,379960651
EUR_2011;NL0000852580_2011;NL0000852580;NL;Construction & Materials;0;-67,5;696,7;629,2;0,342342342;0,054401359;0,62613642;0,840402903;0,365360841;2937,5616;1;3,669658044
